genreId,movieId
"84","WlB20",
"26","MhR20",
"25","MGA10",
"34","FLl89",
"26","GMy45",
"25","DMa1",
"35","IFy20",
"41","FLl85",
"26","FLl85",
"26","RRw20",
"36","FLl80",
"32","RFG9",
"27","RSi25",
"25","DPt30",
"32","RFG7",
"32","RFG5",
"45","RFG5",
"27","JqT4",
"30","RSi29",
"40","JqT3",
"32","RFG3",
"40","JqT2",
"32","JqT1",
"26","JqT1",
"27","JqT8",
"32","DPt37",
"51","JqT7",
"25","JqT6",
"32","DPt39",
"41","MiD20",
"51","RSi20",
"26","WlB14",
"35","DPt33",
"40","GAe10",
"28","DPt35",
"34","WlB17",
"28","DPt36",
"35","WlB10",
"26","YYa10",
"26","RRw15",
"26","YYa11",
"34","WlB12",
"40","GLe10",
"25","MhR15",
"38","RSt445",
"27","RSt445",
"27","RSt446",
"34","FLl75",
"41","MhR10",
"32","GyM4",
"35","IFy10",
"26","WaB10",
"26","FLl70",
"51","ARk12",
"35","DPt21",
"34","ARk10",
"41","MiD10",
"28","DPt23",
"29","DPt23",
"26","MtD10",
"32","EuF30",
"30","EuF30",
"32","JSy10",
"26","DMc1",
"28","FLl62",
"35","IFy40",
"27","NLl99",
"27","NLl98",
"35","RSi45",
"38","NLl97",
"27","NLl97",
"26","ETG10",
"33","ETG10",
"27","NLl96",
"27","NLl95",
"35","HNe10",
"27","NLl94",
"25","IKo1",
"27","NLl93",
"91","IFy27",
"42","DPt16",
"40","ETG12",
"42","DPt17",
"25","IKo5",
"26","RSi40",
"25","RSi41",
"25","JHy10",
"32","EuF40",
"30","EuF40",
"26","RRw37",
"25","CMq10",
"29","RRw35",
"26","FLl59",
"26","DPt19",
"37","RRw32",
"32","RRw32",
"32","RRw33",
"25","FLl50",
"25","IFy30",
"32","HJ10",
"40","VSa10",
"32","HJ12",
"28","HJ14",
"27","HHo3",
"26","YAl10",
"32","HNe20",
"27","RkM10",
"27","HHo5",
"25","HJ15",
"50","HJ18",
"103","VSa18",
"25","RWB69",
"35","RkM16",
"25","RWN2",
"40","VHa10",
"30","EuF51",
"26","EtC20",
"40","RWB77",
"32","GLC11",
"32","GLC12",
"32","EuF50",
"30","EuF50",
"30","EuF55",
"25","RSt410",
"25","JuI10",
"40","RWB73",
"35","FKi18",
"26","EtC25",
"30","EuF53",
"25","WAS110",
"30","EuF59",
"110","HNe15",
"28","WAS112",
"29","WAS112",
"30","EuF57",
"25","SHo6",
"25","RWB71",
"25","HNe12",
"26","FLl40",
"28","WAS115",
"27","SHo4",
"40","FKi10",
"27","SHo2",
"32","HNe17",
"35","HNe17",
"111","HNe17",
"25","SHo3",
"25","FeL1",
"26","YYa60",
"32","GLC13",
"26","GLC13",
"38","RWB58",
"29","Pri1",
"32","YYa62",
"29","Pri2",
"25","GLC15",
"25","RWB65",
"25","EuF60",
"40","RWB67",
"25","RSt405",
"26","YYa58",
"32","YYa59",
"32","WAS100",
"32","HNe25",
"35","HNe25",
"25","RWB60",
"41","FLl30",
"25","RSi14",
"26","TBl21",
"25","TBl20",
"40","RSi17",
"57","RSi18",
"27","RSt440",
"27","RSt441",
"27","RSt442",
"26","ETi10",
"28","WAS130",
"25","FLl20",
"29","REn6",
"25","TBl15",
"25","TBl10",
"32","YYa82",
"32","SkT1",
"28","YYa78",
"33","IrW10",
"25","WAS120",
"26","FLl10",
"32","WAS125",
"27","RWB82",
"26","DRi20",
"35","SHp5",
"25","AlD10",
"25","DGi10",
"34","EBS90",
"36","FAl10",
"26","DuM20",
"26","TLW5",
"26","IPC25",
"25","DMi5",
"41","TLW1",
"26","TLW1",
"32","StR10",
"39","RgA10",
"26","DRi14",
"27","DRi10",
"39","RgA11",
"25","JFs10",
"34","SiA10",
"26","SSR10",
"26","SSR12",
"36","SSR15",
"137","DRz10",
"32","DuM10",
"34","HoC10",
"55","RhS1",
"34","HH9",
"40","StA10",
"60","StA10",
"25","JEp13",
"25","EBS70",
"32","ChM20",
"25","JEp16",
"40","JEp15",
"34","xLe10",
"26","DGz10",
"28","BBw10",
"35","RDL12",
"32","RDL11",
"27","RDL11",
"26","Z6930x",
"35","RDL10",
"32","WRi20",
"26","RDL15",
"26","MCy11",
"32","FRK10",
"40","FRK10",
"26","MCy10",
"41","RDL13",
"34","RDL13",
"25","JiF10",
"25","HJ1",
"28","HJ5",
"32","HJ5",
"28","BBw20",
"32","HJ7",
"25","HJ9",
"34","EBS60",
"36","HHu2",
"34","HHu1",
"26","WRi10",
"25","HHu3",
"25","JEp31",
"41","OlA16",
"26","OlA16",
"28","OlA15",
"51","ALi10",
"29","DaB31",
"26","OlA10",
"29","DaB30",
"26","CuB40",
"25","SSt10",
"25","DaB35",
"47","OlA14",
"29","DaB33",
"27","LwT10",
"25","HK1",
"29","DaB32",
"40","WGi10",
"32","CuB44",
"40","WGi15",
"28","NCs10",
"26","NCs10",
"34","EBS50",
"26","KuF9",
"25","JEp20",
"29","DaB28",
"25","DaB26",
"29","DaB29",
"25","DaB20",
"25","CuB32",
"25","CuB30",
"32","HL1",
"26","AgH5",
"32","DaB23",
"32","HL3",
"26","MGe5",
"32","HL2",
"29","DaB21",
"25","HL5",
"29","CuB39",
"26","AgH1",
"32","HL4",
"33","HL4",
"25","LaC10",
"29","CuB37",
"32","AES90",
"29","AES90",
"26","MLs10",
"35","WHl30",
"32","HL8",
"25","CuB33",
"36","WHl32",
"41","WHl32",
"26","CuB34",
"25","EBS40",
"41","RtG10",
"41","RtG12",
"32","DaB17",
"34","JaC1",
"25","DaB19",
"25","DaB18",
"25","JaC7",
"25","ELa10",
"26","MBe18",
"29","DaB13",
"29","DaB11",
"28","FCr10",
"32","FCr10",
"32","FCr11",
"26","JsC10",
"25","HaK10",
"26","MBe10",
"60","MBe10",
"32","BrP15",
"35","WHl20",
"34","EBS30",
"25","AxJ6",
"25","TVw10",
"41","JDm10",
"32","JaB2",
"25","JaB6",
"26","JaB5",
"25","IPC75",
"35","WHl15",
"38","FrH10",
"35","WHl10",
"32","ALi15",
"25","EBS20",
"26","EdE10",
"37","LuP30",
"32","PFa10",
"36","DWG71",
"26","DWG71",
"26","DWG72",
"33","DWG72",
"26","DvR10",
"27","PhS10",
"25","DWG75",
"25","SeH20",
"26","SBu10",
"25","SBu12",
"60","NoB10",
"25","MVP20",
"25","MVP22",
"60","JBi10",
"42","JCJ10",
"25","PPr5",
"25","DWG66",
"43","DWG67",
"26","DWG64",
"32","RnH13",
"32","AnL10",
"25","FBu5",
"32","RnH10",
"25","FBu8",
"28","MlP10",
"32","MlP10",
"25","AVL6",
"26","MxB10",
"25","MVP10",
"26","AVL2",
"26","DWG50",
"25","DJR10",
"25","BDn13",
"40","DaD10",
"25","BDn11",
"32","NMa10",
"26","DWG57",
"28","DWG58",
"26","DJR15",
"26","DWG55",
"25","DWG53",
"43","DWG51",
"43","DWG52",
"26","DWG52",
"32","LHM10",
"25","JLw10",
"25","AxP5",
"60","GrD10",
"111","SBd10",
"34","SBd10",
"25","NBa10",
"25","BDn20",
"26","AWk10",
"60","AWk10",
"25","DWG47",
"26","MxS10",
"41","DWG40",
"25","Hka3",
"39","GgD10",
"36","AVL9",
"27","MxS12",
"26","AVL7",
"36","DWG49",
"25","ToG3",
"39","JKt10",
"79","RMY15",
"25","CSc10",
"25","DMu2",
"47","DMu4",
"25","ToG9",
"25","ToG8",
"26","JPH1",
"26","ToG6",
"25","DWG35",
"25","DWG33",
"40","KuN5",
"25","JPH2",
"35","KuN4",
"27","GzB1",
"26","KeG10",
"25","JaH8",
"32","ADA10",
"25","DWG25",
"32","MSz25",
"25","MZ15",
"25","JMG10",
"33","RMY10",
"25","DWG29",
"25","DWG26",
"26","DWG27",
"25","JaK4",
"26","RWg13",
"26","RWg14",
"26","RWg16",
"28","RWg10",
"26","RWg10",
"26","RWg12",
"41","MSz11",
"32","DWG11",
"32","PFr10",
"41","DWG10",
"32","PFr12",
"32","MSz10",
"25","MSz15",
"36","DWG15",
"25","DWG16",
"32","RiB1",
"40","ToH3",
"26","MVP43",
"40","ToH1",
"26","MGo5",
"25","MVP40",
"34","GeO10",
"26","EPy5",
"50","PFr15",
"28","PFr17",
"32","PFr17",
"28","MVP47",
"25","DWG02",
"25","DWG03",
"26","GiC3",
"45","MiG13",
"25","RSl10",
"45","MiG15",
"28","PCz30",
"26","PCz30",
"37","NJu9",
"40","DMy5",
"45","MiG11",
"41","ToK1",
"45","ToK1",
"25","WW23",
"25","PCz35",
"26","WW30",
"45","MiG17",
"35","BRf20",
"45","MiG19",
"25","DLi13",
"27","RiD1",
"32","PeJ10",
"40","PeJ10",
"28","DLi10",
"41","ToP10",
"25","WW12",
"51","HlH2",
"32","VGa12",
"45","HlH3",
"51","HlH1",
"32","SLa30",
"26","SLa30",
"26","DWi10",
"32","VGa10",
"27","BRf38",
"26","RvP13",
"25","PMw10",
"38","Z7820",
"26","HlH9",
"41","BRf30",
"34","BRf30",
"28","BRf32",
"25","NJu3",
"28","BRf34",
"27","HeD101",
"28","DAz21",
"26","HY1",
"27","HeD100",
"32","TNa10",
"60","TNa10",
"26","DAz23",
"27","HeD105",
"29","PCz50",
"27","HeD104",
"37","PeJ20",
"27","HeD103",
"27","HeD102",
"26","WW44",
"28","WW45",
"25","WW46",
"36","WW47",
"25","WW48",
"26","WmH10",
"29","VHd10",
"25","PtC5",
"26","WW54",
"27","HeD109",
"42","GdL10",
"27","HeD108",
"27","HeD107",
"27","HeD106",
"25","DAz17",
"27","HeD112",
"29","PCz65",
"27","HeD111",
"28","DAz35",
"29","DAz35",
"27","HeD110",
"41","NJi10",
"32","RiF4",
"27","HeD116",
"27","HeD115",
"29","PCz60",
"27","HeD114",
"27","HeD113",
"26","ToL1",
"26","JPM5",
"26","SJF9",
"25","WW38",
"32","TMo10",
"32","TMo11",
"35","QTa3",
"32","QTa3",
"26","WW41",
"38","Z6510",
"45","QTa1",
"26","WW42",
"26","WW43",
"27","HeD119",
"32","Z7840",
"27","HeD118",
"31","JaR10",
"27","HeD117",
"25","xDr10",
"35","TeB10",
"26","QTa6",
"25","DAz27",
"27","DMl10",
"26","LeR25",
"32","GWh10",
"29","GWh10",
"26","WW66",
"28","WW67",
"32","MiG50",
"39","DBl13",
"39","DBl16",
"39","DBl15",
"25","SeH60",
"39","DBl10",
"32","MGw1",
"36","MGw2",
"39","DBl12",
"26","BSi13",
"26","WW73",
"25","Ari15",
"25","WW75",
"28","Opa2",
"32","Opa2",
"26","Opa2",
"27","NLl110",
"27","NLl111",
"38","LBn10",
"38","IEy10",
"27","NLl114",
"36","MGw5",
"27","NLl115",
"27","NLl112",
"26","Ari10",
"39","BSi10",
"27","NLl113",
"32","MiG45",
"26","VdS2",
"26","VdS4",
"28","Gmy25",
"25","SLr10",
"28","DBl24",
"39","DBl24",
"27","NLl107",
"27","NLl108",
"39","DBl20",
"33","WW60",
"27","NLl105",
"33","WW61",
"27","NLl106",
"26","WW63",
"26","WW64",
"27","NLl109",
"45","WW65",
"26","VdS5",
"25","VdS6",
"27","NLl100",
"26","VdS7",
"26","VdS8",
"27","NLl103",
"27","NLl104",
"27","NLl101",
"27","NLl102",
"28","MiG35",
"28","PCz10",
"28","MiG30",
"25","MiG32",
"37","RWi2",
"40","RWi3",
"26","RWi1",
"26","PCz15",
"45","Gmy35",
"25","SeH40",
"25","JSk17",
"25","SLa20",
"26","RWi9",
"36","RWi7",
"27","RWi4",
"25","JSk12",
"25","SeH48",
"25","TrH15",
"25","MiG39",
"25","JSk15",
"32","SLa22",
"26","TrH10",
"45","MiG23",
"36","BSz10",
"28","PCz20",
"25","LeR15",
"25","MiG25",
"32","GVe10",
"25","SLa19",
"33","LeR10",
"34","SWa10",
"25","MiG21",
"140","RTo10",
"25","WW77",
"26","GiK1",
"32","PCz25",
"36","WW80",
"25","WW81",
"27","Rau60",
"26","WW82",
"32","SLa10",
"29","SLa10",
"26","EAB8",
"25","WW83",
"32","RWh8",
"32","WW84",
"29","WW85",
"35","PtF5",
"27","WW87",
"26","TDS15",
"25","SLa15",
"25","SLa18",
"25","MiG27",
"40","TDS10",
"27","TCr10",
"25","SLa14",
"45","MiG29",
"26","ADx3",
"26","ADx4",
"26","ADx2",
"27","HBe18",
"25","NiR30",
"25","NiR31",
"29","AGl10",
"28","CBa40",
"27","AGl12",
"27","HBe15",
"26","ADw6",
"27","HBe10",
"50","RsG10",
"37","DDa10",
"26","ADw5",
"25","VsP50",
"25","VrM20",
"25","VrM10",
"25","ADy5",
"112","SuG10",
"40","KRu4",
"60","KRu4",
"25","ADy1",
"25","KRu3",
"32","GFi1",
"28","KRu2",
"41","KRu9",
"29","KRu9",
"60","KRu9",
"29","KRu8",
"25","NiR20",
"41","KRu7",
"25","GaT16",
"29","KRu6",
"28","CBa45",
"32","HAs10",
"39","GaT10",
"39","GaT11",
"32","ViS84",
"25","YLM10",
"32","ViS86",
"28","CBa50",
"32","ViS87",
"29","ViS81",
"29","ViS83",
"32","CoB15",
"28","Sko5",
"26","Sko5",
"25","JSk20",
"35","ToS5",
"32","WiB100",
"25","VsP40",
"26","IB8",
"26","ADx5",
"40","ToS1",
"26","JSk25",
"45","HBe20",
"25","VsP30",
"25","HK10",
"36","IEn180",
"139","MDn10",
"32","TVi10",
"25","SK10",
"39","GaT18",
"25","SK17",
"26","RFl5",
"25","SK16",
"34","LBn30",
"25","ICs10",
"29","RFl3",
"25","SK14",
"25","ICs11",
"125","SHD10",
"33","ICs12",
"26","SK12",
"25","VsP20",
"26","ViS58",
"36","CBa30",
"26","HoF10",
"36","ViS60",
"40","CBP12",
"26","BaP10",
"34","CBP10",
"27","HeD123",
"28","TnM10",
"26","TnM10",
"29","HK30",
"27","HeD122",
"27","HeD121",
"25","KRz4",
"26","VsP10",
"27","FCk1",
"27","HeD120",
"27","FCk2",
"27","HeD127",
"40","KHe10",
"27","HeD126",
"27","HeD125",
"39","ILt5",
"25","PCz70",
"27","HeD124",
"25","MkD3",
"25","MkD5",
"25","ViS53",
"25","SK30",
"32","JFe20",
"35","WTa20",
"45","WTa20",
"32","JsF10",
"25","MkD7",
"32","ATa10",
"32","RuM37",
"60","RuM37",
"60","RuM30",
"25","HK20",
"26","HK25",
"25","SK20",
"25","RiQ1",
"35","WTa10",
"32","JsF20",
"26","NPk10",
"29","RiQ6",
"27","SK26",
"25","RiQ4",
"26","JFe10",
"25","RiQ2",
"34","SK22",
"26","HK56",
"34","GH25",
"42","HK58",
"25","ATa30",
"34","IG1",
"34","IG3",
"34","IG2",
"33","JFC10",
"34","IG5",
"34","IG4",
"42","JFC15",
"34","IG6",
"32","MMy10",
"45","MMy10",
"32","DFg10",
"32","KIW10",
"40","KIW10",
"32","CNu10",
"30","GH30",
"32","PAR14",
"27","PAR14",
"34","GH12",
"34","GH15",
"34","GH17",
"37","PAR10",
"34","GH16",
"25","NiR42",
"26","AkS10",
"25","GSm10",
"28","NiR40",
"41","NiR40",
"28","IH2",
"27","IH1",
"51","IH1",
"33","IH4",
"27","IH3",
"41","AvS10",
"27","STi10",
"32","HK50",
"28","HyC10",
"26","HyC10",
"60","RuM40",
"25","HK75",
"32","WiB183",
"30","WiB183",
"80","PHy29",
"25","StD58",
"41","HK77",
"26","HK76",
"32","WiB186",
"30","WiB186",
"25","HK79",
"32","WiB180",
"30","WiB180",
"32","RMk10",
"32","BLu12",
"28","DiK10",
"32","DiK10",
"28","BLu10",
"27","PHy25",
"25","AJd10",
"25","PHy28",
"35","PHy31",
"28","StD62",
"32","StD61",
"34","HK80",
"29","ElN20",
"27","HK82",
"25","Pbo8",
"36","HK83",
"25","ZK2",
"35","RCn39",
"53","RCn39",
"25","HK63",
"25","ZK1",
"26","HK66",
"34","ZK4",
"25","GH35",
"25","ZK3",
"37","RCn36",
"39","RCn36",
"32","WiB190",
"30","WiB190",
"32","LlF10",
"29","MLe10",
"33","MLe10",
"29","HK67",
"34","HK69",
"72","ZK7",
"26","ZK9",
"35","PHy35",
"35","PHy39",
"40","PHy39",
"25","AWj50",
"25","ElN14",
"30","ElN15",
"25","ElN13",
"32","ElN10",
"32","ElN11",
"32","StD72",
"26","MWe15",
"26","MWe12",
"25","HK71",
"26","MWe10",
"25","HK73",
"25","HK72",
"32","PS13",
"38","JCm10",
"29","StD35",
"29","StD33",
"38","JCm13",
"26","FAm10",
"25","KuF11",
"26","KuF10",
"32","FAm16",
"27","FAm16",
"32","AmH13",
"25","VrM80",
"29","RoL10",
"32","LaW10",
"32","AmH10",
"43","HK86",
"35","IMN10",
"41","IMN10",
"28","StD45",
"32","StD45",
"26","IMN12",
"28","HK89",
"34","HK89",
"26","StD42",
"32","IMN15",
"28","StD41",
"32","StD41",
"25","Z0405",
"25","Z0402",
"26","KeC1",
"25","MHe9",
"25","Z0408",
"25","EtS1",
"25","Z0409",
"38","KeC7",
"25","EtS3",
"25","Z0407",
"25","EtS2",
"38","KeC5",
"28","EtS5",
"26","EtS5",
"32","EtS4",
"42","EtS7",
"26","EtS7",
"25","EtS6",
"25","Z0411",
"25","Z0412",
"25","Z0410",
"28","NPk30",
"26","NPk30",
"32","StD51",
"27","StD51",
"25","AmH25",
"28","HK91",
"34","HK92",
"34","HK94",
"25","VrM65",
"25","AWj27",
"26","AWj29",
"28","AWj23",
"26","AWj22",
"37","NoT15",
"25","AWj25",
"32","NoT12",
"25","Z0414",
"28","NoT10",
"36","NoT10",
"25","Z0417",
"25","AWj20",
"26","GRH12",
"32","FTu7",
"32","GRH10",
"35","GRH10",
"38","YBa10",
"28","GRH11",
"27","JNm25",
"25","VrM60",
"32","JPa9",
"32","JPa7",
"32","JPa8",
"25","RCn10",
"35","JCm20",
"38","JCm20",
"41","StD24",
"29","StD24",
"25","PS20",
"26","AWj16",
"26","AWj15",
"28","JCm25",
"35","JCm25",
"32","PS22",
"32","PS21",
"36","PS21",
"25","AWj12",
"43","JCm28",
"26","JCm28",
"33","JCm28",
"32","ChN10",
"25","Z0427",
"28","AWj13",
"26","VNf10",
"26","AWj10",
"25","Z0429",
"32","StD27",
"51","CKl4",
"25","CKl2",
"41","PB10",
"26","GRH20",
"26","BeK10",
"34","PB12",
"28","DSm10",
"25","YMa15",
"25","VrM50",
"25","VrM52",
"39","Fdu10",
"26","OP26",
"71","OP28",
"25","VrM45",
"35","MKb10",
"25","VrM47",
"40","SuG20",
"25","OP21",
"25","AWj48",
"29","OP24",
"34","OP23",
"25","AWj45",
"26","LvT25",
"25","AWj46",
"25","AWj41",
"128","LvT21",
"25","OP29",
"28","LvT20",
"60","LvT20",
"28","AWj43",
"33","DOR5",
"38","SuG25",
"25","LvT22",
"33","DOR8",
"25","JNm40",
"41","RCn30",
"42","OP31",
"26","OP31",
"26","OP30",
"32","WiB199",
"32","VrM40",
"32","VrM42",
"28","OP15",
"26","OP14",
"27","OP17",
"26","PaH215",
"33","AWj38",
"42","OP10",
"28","OP10",
"26","AWj37",
"26","OP13",
"25","OP12",
"25","AWj34",
"28","AWj33",
"38","PHy12",
"25","AWj35",
"32","PHy15",
"26","PHy15",
"25","AWj30",
"26","LvT10",
"51","OP18",
"26","AWj31",
"38","JNm30",
"41","JeN10",
"27","PHy20",
"25","LyL1",
"26","OP20",
"35","AnK10",
"25","Mbe22",
"25","PSy10",
"25","Ebu5",
"25","VrM30",
"25","JNm32",
"25","OP48",
"26","AnM17",
"40","MxA10",
"36","AnM16",
"25","ACa80",
"26","OP44",
"35","DHo22",
"26","MLR50",
"34","MLR50",
"35","TMa1",
"26","TMa1",
"60","AyM18",
"26","FZe21",
"40","TFi30",
"40","AyM15",
"40","TFi33",
"42","FZe23",
"28","FZe23",
"28","Z5115",
"60","Z5115",
"25","ELu60",
"40","TFi35",
"28","Z5110",
"40","AyM10",
"39","BBz10",
"27","OP50",
"36","AnM20",
"33","NKp1",
"36","AnM28",
"35","AnM27",
"25","OP33",
"41","AnM25",
"29","AnM25",
"26","OP32",
"36","AnM24",
"25","OP35",
"25","BYo1",
"25","OP34",
"36","AnM22",
"35","CiS40",
"25","ACa70",
"29","MLR40",
"25","EAB10",
"28","MLR42",
"40","MLR43",
"27","MLR43",
"57","MLR43",
"40","TFi40",
"26","DHo18",
"26","VLo50",
"33","VLo50",
"26","SeG10",
"25","MLR46",
"29","DvS10",
"26","EWS10",
"28","YuB14",
"26","OP40",
"25","AnM32",
"39","BeM10",
"25","ELu50",
"32","AAl20",
"32","YuB10",
"28","AnM30",
"29","AnM30",
"40","MkP1",
"32","RoJ20",
"51","RoJ20",
"25","SZi10",
"26","BrB27",
"34","ELu49",
"25","BrB25",
"32","HuW15",
"26","BrB22",
"32","HuW10",
"25","IS1",
"28","BrB20",
"32","HuW12",
"28","BrB21",
"25","IS3",
"26","IS2",
"25","AKi20",
"26","IS5",
"25","IS4",
"40","IS7",
"26","IS7",
"28","JAv10",
"25","IS6",
"26","IS9",
"26","IS8",
"28","MLR30",
"26","MLR31",
"25","MLR32",
"25","MLR33",
"25","MLR34",
"43","MLR35",
"25","TFi11",
"27","TFi10",
"41","MLR39",
"40","TFi12",
"40","TFi15",
"25","ELu45",
"25","ELu39",
"34","VSh7",
"25","ACa90",
"35","KBg6",
"26","VSh9",
"33","NKp5",
"38","DTr10",
"25","ACa95",
"40","WCo10",
"32","BCl10",
"40","KBg8",
"25","VoS49",
"25","MLR20",
"26","VoS48",
"25","JeL10",
"28","MLR22",
"26","MLR23",
"40","TFi20",
"25","MLR25",
"28","VoS42",
"26","MLR27",
"40","TFi24",
"25","MLR28",
"38","VoS40",
"27","BrB30",
"35","MLR29",
"33","MLR29",
"34","ELu30",
"40","TFi25",
"25","ELu34",
"25","ELu25",
"25","OhG10",
"26","ACa40",
"60","CiS10",
"25","DIr10",
"28","HiT15",
"26","HiT15",
"25","ACa36",
"35","BrS12",
"25","HiT10",
"35","BrS10",
"25","VoS32",
"25","VoS30",
"25","AMo10",
"68","ELu20",
"25","HiT18",
"28","AMo13",
"35","AMo13",
"25","HiT17",
"25","AMo15",
"25","VSj5",
"26","KBi5",
"25","BrB15",
"32","HuW25",
"26","VSj6",
"41","VSj7",
"26","VSj8",
"27","GrC12",
"32","JLv10",
"26","ELu19",
"26","BrB10",
"32","HuW22",
"25","VMa20",
"46","LyR1",
"26","VSj1",
"26","VdS24",
"25","VSj3",
"32","VdS21",
"25","ACa30",
"26","xTo10",
"26","VoS26",
"28","JAv15",
"25","HuF10",
"25","SSS70",
"32","JAv18",
"25","HuF11",
"26","VoS22",
"25","JAv16",
"26","VoS20",
"32","RBi10",
"51","RBi10",
"25","ELu10",
"32","ABo10",
"26","JLT15",
"25","VdS17",
"25","VdS14",
"26","VdS15",
"26","JLT12",
"25","VdS18",
"32","WhS1",
"26","WhS1",
"25","ACa62",
"32","ACa60",
"26","ACa60",
"26","BPr10",
"25","ACa66",
"27","JLT19",
"26","VdS13",
"25","ACa64",
"25","JLT17",
"26","HiT35",
"33","HiT33",
"25","AG13",
"25","HiT30",
"28","AAl10",
"32","WhS3",
"28","WhS5",
"26","EdY18",
"33","EdY18",
"25","AG10",
"41","RoJ10",
"25","WhS6",
"45","JWe12",
"25","EdY10",
"40","ACa50",
"25","KSm3",
"32","KSm1",
"25","HiT25",
"25","ACa46",
"32","KSm5",
"25","JLe10",
"25","HiT20",
"43","AG20",
"41","AG20",
"35","CGr10",
"32","JLT35",
"25","JLT36",
"28","YaY10",
"27","YaY10",
"41","JLT34",
"27","JLT32",
"45","KSp1",
"26","JLT39",
"26","LPe15",
"32","MiW12",
"27","MiW12",
"25","MiW13",
"25","MiW10",
"25","LPe10",
"41","JmC10",
"29","JmC10",
"26","AG30",
"25","AZu26",
"25","EDm54",
"37","JLT27",
"60","AZu25",
"25","EDm55",
"26","JLT24",
"25","AZu20",
"26","JLT21",
"34","IMi4",
"35","IMi1",
"34","JLT29",
"26","MGe12",
"33","EdA5",
"29","PCh10",
"26","MGe10",
"25","BHu5",
"25","AZu19",
"43","AG40",
"41","AG40",
"26","Jas44",
"32","EDm58",
"40","EDm58",
"25","AZu18",
"25","AZu15",
"26","PCh15",
"26","EDm43",
"36","EDm44",
"25","JR10",
"25","MSh10",
"26","EDm40",
"25","EDm41",
"25","DaA1",
"25","JR15",
"25","ACa20",
"34","IEn220",
"27","DaA3",
"40","DaA5",
"29","DaA5",
"40","DaA7",
"40","DaA9",
"25","VSt10",
"25","ACa17",
"32","EuF1",
"30","EuF1",
"34","JLT50",
"26","EDm46",
"26","AG50",
"32","PdB3",
"42","AG70",
"26","EDm34",
"25","ACa10",
"27","PdB6",
"27","RHk10",
"26","EDm39",
"25","JLT40",
"42","AG65",
"36","EDm35",
"34","EDm37",
"26","EDm38",
"40","EDm20",
"51","EDm22",
"25","RbD20",
"25","JR30",
"26","JR35",
"25","JR33",
"25","GGh5",
"32","BuK10",
"36","BuK10",
"38","JA20",
"25","CoB1",
"36","WWi10",
"41","WWi10",
"51","EDm24",
"26","EDm25",
"28","CoB3",
"51","EDm26",
"25","CoB5",
"32","RbD10",
"26","AgH10",
"26","JR20",
"26","AgH15",
"26","AgH13",
"25","JkN10",
"32","JR25",
"25","MEp10",
"26","AgH19",
"28","GAg10",
"29","DaB3",
"38","DaB4",
"25","DaB5",
"28","DaB8",
"28","DaB9",
"25","JA10",
"32","MiW43",
"26","PRb1",
"26","KBr1",
"70","MGe50",
"26","EDm18",
"40","JA15",
"25","MiW40",
"25","Z6410",
"38","JA13",
"32","KBr3",
"25","CoA1",
"28","JR50",
"26","JR50",
"25","AZu14",
"32","FTu10",
"25","TMo6",
"25","GWg13",
"28","FTu15",
"32","FTu15",
"38","WCM32",
"25","JR55",
"28","LOb10",
"29","FTu19",
"40","GWg16",
"25","MiW27",
"25","MiW35",
"27","MiW30",
"25","PAd2",
"35","Z6420",
"32","Z6420",
"38","Z6420",
"41","PAd1",
"38","JA5",
"25","CoB6",
"25","CMA3",
"26","AEy2",
"25","CMA2",
"27","CMA1",
"25","JR40",
"32","FTu20",
"29","FTu20",
"27","WCM22",
"25","GWg24",
"40","GWg23",
"25","GWg26",
"25","HfK10",
"25","JR45",
"25","GWg25",
"25","MiW18",
"25","MiW16",
"25","xRi10",
"25","MiW23",
"25","RaR10",
"36","MiW21",
"26","RaR12",
"35","MiW22",
"28","LOb13",
"41","RaR13",
"34","JA30",
"35","MiW20",
"27","NoB3",
"38","LOb15",
"25","PAal",
"32","JA35",
"26","UPr1",
"39","CAN10",
"26","JR70",
"40","JR75",
"25","FTu30",
"26","JR79",
"36","IEn280",
"28","NoE1",
"38","HeH12",
"26","DaG3",
"26","JR77",
"28","NoE3",
"26","DaG6",
"33","SSv10",
"47","PMC10",
"32","HeH10",
"50","NoE8",
"41","WlD65",
"29","WlD65",
"28","NoE5",
"26","WlD61",
"47","JC1",
"41","xCm10",
"32","SL14",
"25","AEy9",
"59","JSj10",
"26","SL15",
"37","JC6",
"25","AEy7",
"26","SL10",
"25","AEy5",
"42","JR60",
"26","JR60",
"32","FTu40",
"32","JC9",
"26","JC9",
"25","PAd4",
"26","JR65",
"25","PAd3",
"40","IEn290",
"28","EGC10",
"35","EGC10",
"26","WlD58",
"25","WlD59",
"27","WlD53",
"53","WlD54",
"26","LFZ1",
"25","WlD55",
"25","KaK14",
"28","WlD51",
"35","WlD51",
"25","KaK12",
"27","KaK10",
"25","JHj10",
"77","JD8",
"35","FTu50",
"26","FTu50",
"29","JR94",
"26","JR92",
"25","JR98",
"28","MZa5",
"25","SL29",
"28","JR96",
"37","WlD49",
"28","WlD49",
"26","WlD45",
"38","HBu30",
"25","WlD42",
"28","WlD43",
"32","CoH1",
"32","CoH2",
"32","CoH3",
"40","SL39",
"33","SL39",
"28","IDu24",
"32","IDu24",
"25","SL37",
"26","NGp10",
"38","SSe10",
"28","IDu21",
"33","SL35",
"28","JHH10",
"33","SL33",
